Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,HouseAge,HouseModelAge,TotalSF,TotalArea,TotalBath,TotalPorchSF
1319,20,RL,75.0,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,372,GasA,Ex,Y,SBrkr,0,3,1,TA,5,Typ,0,,Attchd,Unf,1,248,TA,TA,Y,0,0,,0,2,WD,Normal,111000,53,53,1440,1812,1.0,0
1320,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,628,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,2,Gd,Attchd,RFn,2,442,TA,TA,Y,114,0,,0,6,WD,Normal,156500,52,52,2328,2956,2.5,216
1321,20,RL,0.0,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,,,,,0,Floor,TA,N,SBrkr,0,2,1,TA,4,Typ,0,,Detchd,Unf,1,287,TA,Fa,Y,0,0,,0,7,WD,Normal,72500,59,58,720,720,1.0,0
1322,60,RL,107.0,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,76,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,564,TA,TA,Y,240,0,,0,6,WD,Normal,190000,18,18,2597,2673,3.5,39
1323,30,RL,50.0,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,Hip,CompShg,VinylSd,VinylSd,,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,140,GasA,Gd,Y,SBrkr,0,2,1,Fa,5,Typ,0,,,,0,0,,,Y,164,0,,0,12,WD,Normal,82500,69,59,988,1128,1.0,0
1324,20,RL,75.0,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1795,GasA,Ex,Y,SBrkr,0,2,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,895,TA,TA,Y,0,0,,0,2,New,Partial,147000,1,0,1795,3590,2.0,49
1325,30,RM,40.0,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,796,GasA,Fa,N,SBrkr,0,2,1,TA,5,Typ,0,,,,0,0,,,N,0,0,,0,1,WD,Normal,55000,86,58,796,1592,1.0,100
1326,30,RH,70.0,4270,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,0,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,,,,0,0,,,Y,0,0,,0,5,WD,Normal,79000,76,1,1318,1318,1.0,286
1327,20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,175,GasA,Ex,Y,SBrkr,0,3,1,Gd,5,Typ,1,Ex,Attchd,Unf,1,264,TA,TA,Y,0,0,,0,10,WD,Normal,130500,26,0,1457,1632,1.5,0
1328,50,RM,60.0,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,1017,GasW,Ex,Y,SBrkr,0,5,1,TA,8,Mod,2,TA,Detchd,Unf,2,520,Fa,TA,Y,0,0,,1150,6,WD,Normal,256000,88,58,3285,4302,2.0,1027
1329,60,RL,63.0,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,935,GasA,Gd,Y,SBrkr,0,3,1,TA,8,Typ,1,TA,Attchd,Fin,2,462,TA,TA,Y,0,0,,0,6,WD,Normal,176500,8,8,1632,2567,2.5,28
1330,20,RL,85.0,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,1588,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,825,TA,TA,Y,144,0,,0,12,WD,Normal,227000,1,1,1588,3176,2.0,45
1331,80,RL,55.0,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,428,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,,Detchd,Unf,2,576,TA,TA,Y,0,0,,0,7,WD,Normal,132500,30,30,1437,1865,1.0,0
1332,20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,126,GasA,Ex,Y,SBrkr,0,2,1,TA,3,Typ,1,Gd,Detchd,Unf,1,288,Fa,Fa,Y,0,0,,0,5,WD,Normal,100000,71,51,1506,1632,2.0,0
1333,50,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,803,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,0,,Detchd,Unf,1,297,TA,TA,Y,0,0,,0,7,WD,Normal,125500,68,11,1360,2163,1.5,255
1334,160,RM,24.0,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,,312.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,0,GasA,TA,Y,SBrkr,0,3,1,TA,7,Min1,0,,Attchd,Unf,2,440,TA,TA,Y,0,0,,0,5,WD,Normal,125000,39,39,2130,2130,1.5,36
1335,20,RL,80.0,9650,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,664,GasA,TA,Y,SBrkr,0,2,1,TA,6,Typ,1,TA,Attchd,RFn,2,630,TA,TA,Y,0,0,,0,4,WD,Normal,167900,32,32,2020,2684,2.5,16
1336,90,RL,87.0,9246,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1656,GasA,TA,Y,SBrkr,0,4,2,TA,8,Typ,0,,Detchd,Unf,2,506,TA,TA,Y,0,0,,0,11,WD,Normal,135000,35,35,1656,3312,2.0,211
1337,30,RM,153.0,4118,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,693,Grav,Fa,N,FuseA,0,2,1,Fa,4,Typ,0,,,,0,0,,,N,0,0,,0,3,WD,Normal,52500,65,56,693,1386,1.0,20
1338,60,RL,95.0,13450,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,216,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,0,,BuiltIn,RFn,2,492,TA,TA,Y,146,0,,0,6,WD,Normal,200000,4,4,2561,2777,3.5,91
1340,20,RL,70.0,8294,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,858,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,,Detchd,Unf,4,480,TA,TA,Y,0,0,,0,6,WD,Normal,123000,36,36,872,1730,1.0,0
1341,20,RL,66.0,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,300,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,,Detchd,Unf,2,576,TA,TA,Y,0,0,,0,7,WD,Normal,155000,5,4,1928,2228,2.0,78
1342,60,RL,0.0,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1284,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,647,TA,TA,Y,192,0,,0,8,WD,Normal,228500,5,5,2169,3453,2.5,87
1343,50,RL,57.0,7558,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,BrkFace,Stone,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,896,GasA,Gd,Y,SBrkr,0,3,1,TA,9,Typ,1,TA,Detchd,Unf,2,342,Fa,Fa,Y,0,0,,0,3,WD,Normal,177000,81,59,1913,2809,1.5,0
1344,60,RL,85.0,11103,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,440,TA,TA,Y,0,0,,0,7,New,Partial,155835,1,1,1456,2184,2.5,0
1345,30,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,710,GasA,Gd,Y,FuseA,0,2,1,Fa,5,Typ,0,,Detchd,Unf,1,308,TA,TA,Y,0,0,,0,7,WD,Normal,108500,87,57,1210,1920,1.0,168
1346,20,RL,0.0,20781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,Hip,CompShg,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1203,GasA,TA,Y,SBrkr,0,3,1,TA,9,Typ,1,Gd,Attchd,RFn,2,508,Gd,TA,Y,0,0,,0,6,WD,Normal,262500,38,3,2521,3724,2.0,370
1347,20,RL,93.0,15306,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1652,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,712,TA,TA,Y,0,0,,0,5,New,Partial,283463,1,0,1856,3508,3.0,0
1348,20,RL,0.0,16196,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,39,GasA,Ex,Y,SBrkr,0,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,514,TA,TA,Y,402,0,,0,8,WD,Normal,215000,9,9,2937,2976,3.0,25
1350,90,RL,91.0,11643,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,748,GasA,TA,Y,SBrkr,0,6,2,TA,12,Typ,0,,Detchd,Unf,4,968,TA,TA,Y,0,0,,0,8,WD,Normal,200000,40,40,3134,3882,4.5,0
1351,60,RL,70.0,9247,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,539,GasA,Ex,Y,SBrkr,0,4,1,TA,8,Typ,1,Gd,Attchd,Fin,2,490,TA,TA,Y,0,0,,0,3,WD,Normal,171000,46,46,2035,2574,1.5,204
1352,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,698,GasA,TA,Y,SBrkr,0,2,1,TA,4,Typ,0,,Detchd,Unf,2,624,TA,TA,N,210,0,,0,7,WD,Normal,134900,72,9,1176,1874,1.0,0
1353,50,RL,56.0,14720,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1217,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,Ex,Attchd,Fin,3,666,TA,TA,Y,283,0,,0,3,WD,Normal,410000,15,14,4054,5271,3.5,86
1354,60,RL,0.0,10316,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,257,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,839,TA,TA,Y,0,0,,0,6,WD,Normal,235000,8,8,2600,2857,3.5,184
1355,80,RL,102.0,10192,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,570,GasA,Gd,Y,SBrkr,0,4,1,Gd,8,Typ,1,TA,Attchd,RFn,2,487,TA,TA,Y,0,0,,0,9,WD,Normal,170000,38,14,1920,2490,3.0,98
1356,20,RL,0.0,9477,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,524,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,,Attchd,RFn,1,264,TA,TA,Y,0,0,,0,10,WD,Normal,110000,42,42,1232,1756,1.0,0
1357,20,RL,0.0,12537,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,344,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,1,Fa,Attchd,Fin,2,500,TA,TA,Y,0,0,,0,4,WD,Normal,149900,39,2,1812,2156,2.5,0
1358,160,FV,0.0,2117,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,378,GasA,Ex,Y,SBrkr,0,3,1,Gd,5,Typ,0,,Detchd,Unf,2,440,TA,TA,Y,0,0,,0,6,WD,Normal,177500,10,10,1951,2329,2.5,32
1359,20,RL,129.0,16737,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,533,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,770,TA,TA,Y,194,0,,0,9,WD,Normal,315000,2,1,3427,3960,3.0,45
1360,70,RL,51.0,9842,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,612,GasA,Ex,Y,SBrkr,0,4,1,TA,8,Typ,0,,BuiltIn,RFn,2,621,TA,TA,Y,183,0,,0,5,WD,Normal,189000,87,10,2601,3213,3.5,301
1361,20,RL,124.0,16158,Pave,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,Unf,256,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,430,TA,TA,Y,168,0,,0,6,WD,Normal,260000,4,4,2804,3060,3.0,36
1362,50,RL,0.0,12513,Pave,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,Unf,715,GasA,Gd,Y,SBrkr,0,4,1,TA,7,Typ,1,Gd,Attchd,Unf,1,368,TA,TA,Y,55,0,,0,6,WD,Normal,104900,89,2,1738,2453,2.0,0
1363,60,RL,73.0,8499,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,616,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2,432,TA,TA,Y,0,0,,0,3,New,Partial,156932,1,0,1412,2028,2.5,36
1364,160,FV,30.0,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600,GasA,Ex,Y,SBrkr,80,2,1,Gd,4,Typ,0,,Detchd,RFn,2,480,TA,TA,Y,0,0,,0,4,WD,Abnorml,144152,1,1,1120,1800,2.5,166
1365,60,FV,0.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,281,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,RFn,2,663,TA,TA,Y,0,0,,0,1,WD,Normal,216000,10,10,2207,2488,3.5,96
1366,60,RL,68.0,9179,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,240,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,RFn,2,588,TA,TA,Y,0,0,,0,6,WD,Abnorml,193000,9,9,2423,2663,3.5,88
1367,160,RM,41.0,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,Rec,36,GasA,Ex,Y,SBrkr,0,4,1,TA,6,Typ,1,TA,Attchd,RFn,1,336,TA,TA,Y,104,0,,0,7,WD,Normal,127000,29,29,2196,2232,2.0,26
1368,120,RM,0.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,163,GasA,Ex,Y,SBrkr,0,1,1,Gd,4,Typ,0,,Attchd,Fin,2,420,TA,TA,Y,140,0,,0,6,WD,Normal,144000,6,5,1533,1696,2.0,0
1369,20,RL,48.0,10635,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,GLQ,315,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,502,TA,TA,Y,0,0,,0,5,WD,Normal,232000,7,7,3010,3325,3.0,262
1370,50,RL,90.0,5400,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,CBlock,CBlock,,0.0,Fa,TA,PConc,TA,TA,No,ALQ,Rec,420,GasA,Ex,Y,SBrkr,0,2,1,TA,6,Typ,0,,Detchd,Fin,1,338,TA,TA,Y,0,0,,0,10,WD,Normal,105000,89,59,1794,2214,1.0,198
1371,80,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,161,GasA,Gd,Y,SBrkr,0,3,1,Gd,8,Typ,1,TA,BuiltIn,RFn,1,377,TA,TA,Y,0,0,,0,10,WD,Normal,165500,53,12,2492,2653,2.0,206
1372,60,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,133,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,TA,Detchd,RFn,2,583,TA,TA,Y,253,0,,0,6,WD,Normal,274300,8,8,3072,3205,3.5,170
1373,20,RL,0.0,11400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1351,GasA,Ex,Y,SBrkr,0,2,1,Ex,8,Typ,2,Gd,Attchd,RFn,3,804,TA,TA,Y,314,0,,0,3,WD,Normal,466500,6,5,3915,5266,3.5,140
1374,60,FV,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1026,GasA,Ex,Y,SBrkr,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,936,TA,TA,Y,154,0,,0,7,WD,Normal,250000,3,3,1958,2984,2.5,210
1375,20,RL,89.0,10991,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1571,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,722,TA,TA,Y,100,0,,0,12,New,Partial,239000,0,0,1571,3142,2.0,36
1376,30,RL,52.0,6292,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,384,GasA,TA,N,SBrkr,0,2,1,TA,4,Typ,0,,Detchd,Unf,1,160,Fa,TA,Y,0,0,,0,4,WD,Normal,91000,78,58,1174,1558,1.0,141
1377,50,RL,60.0,10998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,156,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Min2,0,,Detchd,Unf,2,660,TA,TA,Y,0,0,,0,7,WD,Normal,117000,68,49,2432,2588,2.0,68
1378,160,RM,21.0,1953,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,174,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,0,,Detchd,Unf,1,264,TA,TA,Y,72,0,,0,6,WD,Normal,83000,33,33,1296,1470,1.5,0
1379,80,RL,73.0,9735,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,384,GasA,Gd,Y,,0,3,1,Gd,7,Typ,0,,BuiltIn,Fin,2,400,TA,TA,Y,100,0,,0,5,WD,Normal,167500,2,1,1394,1778,2.5,0
1380,30,RL,45.0,8212,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,Gable,CompShg,Stucco,Stucco,,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,Unf,661,GasA,TA,N,FuseF,0,2,1,TA,5,Typ,0,,Detchd,Unf,1,200,TA,Fa,Y,0,0,,0,6,WD,Normal,58500,96,60,1067,1728,2.0,96
1381,20,RL,0.0,12925,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,340,GasA,Ex,Y,SBrkr,0,4,1,TA,7,Typ,2,Gd,Attchd,Fin,2,550,TA,TA,Y,0,0,,0,5,WD,Normal,237500,38,38,2982,3322,2.5,42
